fishery_name,month,combined_type,hours,total_hours,prop
Hoh winter steelhead 2023-24,2023-12-01,Unguided-Bank,235.83333333333334,285.68333333333334,0.8255060964937868
Hoh winter steelhead 2023-24,2023-12-01,Unguided-Boat,34,285.68333333333334,0.1190128930634152
Hoh winter steelhead 2023-24,2024-01-01,Guided-Bank,164.58333333333334,781.5666666666667,0.21058131104192435
Hoh winter steelhead 2023-24,2024-01-01,Guided-Boat,64.6,781.5666666666667,0.08265449737706315
Hoh winter steelhead 2023-24,2024-01-01,Unguided-Bank,446.5,781.5666666666667,0.5712884377532307
Hoh winter steelhead 2023-24,2024-01-01,Unguided-Boat,105.88333333333334,781.5666666666667,0.1354757538277818
Hoh winter steelhead 2023-24,2024-02-01,Guided-Bank,551.3833333333333,3788.1,0.14555669948874986
Hoh winter steelhead 2023-24,2024-02-01,Guided-Boat,776.6166666666667,3788.1,0.20501482713409538
Hoh winter steelhead 2023-24,2024-02-01,Unguided-Bank,1797.9333333333334,3788.1,0.4746266818017828
Hoh winter steelhead 2023-24,2024-02-01,Unguided-Boat,662.1666666666666,3788.1,0.17480179157537198
Hoh winter steelhead 2023-24,2024-03-01,Guided-Bank,688.85,3758.95,0.18325596243631867
Hoh winter steelhead 2023-24,2024-03-01,Guided-Boat,876.5333333333333,3758.95,0.23318568571897294
Hoh winter steelhead 2023-24,2024-03-01,Unguided-Bank,1460.1833333333334,3758.95,0.38845510936121347
Hoh winter steelhead 2023-24,2024-03-01,Unguided-Boat,733.3833333333333,3758.95,0.19510324248349495
Hoh winter steelhead 2024-25,2024-12-01,Guided-Bank,0,62.93333333333333,0
Hoh winter steelhead 2024-25,2024-12-01,Guided-Boat,14.5,62.93333333333333,0.23040254237288138
Hoh winter steelhead 2024-25,2024-12-01,Unguided-Bank,48.43333333333333,62.93333333333333,0.7695974576271186
Hoh winter steelhead 2024-25,2024-12-01,Unguided-Boat,0,62.93333333333333,0
Hoh winter steelhead 2024-25,2025-01-01,Guided-Bank,200.4,1614.2,0.12414818485937307
Hoh winter steelhead 2024-25,2025-01-01,Guided-Boat,308.1333333333333,1614.2,0.19088919175649444
Hoh winter steelhead 2024-25,2025-01-01,Unguided-Bank,420.8833333333333,1614.2,0.2607380332879032
Hoh winter steelhead 2024-25,2025-01-01,Unguided-Boat,684.7833333333333,1614.2,0.42422459009622926
Hoh winter steelhead 2024-25,2025-02-01,Guided-Bank,376.21666666666664,2045.3833333333332,0.18393455179550694
Hoh winter steelhead 2024-25,2025-02-01,Guided-Boat,583.2833333333333,2045.3833333333332,0.2851706689047693
Hoh winter steelhead 2024-25,2025-02-01,Unguided-Bank,596.9166666666666,2045.3833333333332,0.29183608614522133
Hoh winter steelhead 2024-25,2025-02-01,Unguided-Boat,488.96666666666664,2045.3833333333332,0.23905869315450243
Hoh winter steelhead 2024-25,2025-03-01,Guided-Bank,351.46666666666664,1829.3166666666666,0.19213003033919768
Hoh winter steelhead 2024-25,2025-03-01,Guided-Boat,325.95,1829.3166666666666,0.17818128809482595
Hoh winter steelhead 2024-25,2025-03-01,Unguided-Bank,761.85,1829.3166666666666,0.41646698676190563
Hoh winter steelhead 2024-25,2025-03-01,Unguided-Boat,390.05,1829.3166666666666,0.21322169480407074
Hoh winter steelhead 2025-26,2025-12-01,Guided-Bank,0,160.01666666666668,0
Hoh winter steelhead 2025-26,2025-12-01,Guided-Boat,0,160.01666666666668,0
Hoh winter steelhead 2025-26,2025-12-01,Unguided-Bank,144.01666666666668,160.01666666666668,0.9000104155817102
Hoh winter steelhead 2025-26,2025-12-01,Unguided-Boat,16,160.01666666666668,0.09998958441828976
Hoh winter steelhead 2025-26,2026-01-01,Guided-Bank,103.91666666666667,969.9333333333334,0.10713794762526634
Hoh winter steelhead 2025-26,2026-01-01,Guided-Boat,139.15,969.9333333333334,0.14346346827960685
Hoh winter steelhead 2025-26,2026-01-01,Unguided-Bank,490.2166666666667,969.9333333333334,0.5054127431438586
Hoh winter steelhead 2025-26,2026-01-01,Unguided-Boat,236.65,969.9333333333334,0.24398584095126813
Hoh winter steelhead 2025-26,2026-02-01,Guided-Bank,365.6,2819.2166666666667,0.12968141268555686
Hoh winter steelhead 2025-26,2026-02-01,Guided-Boat,703.95,2819.2166666666667,0.2496970198577619
Hoh winter steelhead 2025-26,2026-02-01,Unguided-Bank,1153.7666666666667,2819.2166666666667,0.40925079661608127
Hoh winter steelhead 2025-26,2026-02-01,Unguided-Boat,595.9,2819.2166666666667,0.2113707708405999
Hoh winter steelhead 2025-26,2026-03-01,Guided-Bank,363.1,3579.8333333333335,0.10142930304017878
Hoh winter steelhead 2025-26,2026-03-01,Guided-Boat,1162.3,3579.8333333333335,0.324679919921784
Hoh winter steelhead 2025-26,2026-03-01,Unguided-Bank,1106.2,3579.8333333333335,0.30900879929233205
Hoh winter steelhead 2025-26,2026-03-01,Unguided-Boat,948.2333333333333,3579.8333333333335,0.2648819777457051
Humptulips salmon 2020,2020-09-01,Guided-Bank,0,6287.95,0
Humptulips salmon 2020,2020-09-01,Guided-Boat,1720.0333333333333,6287.95,0.27354437190711334
Humptulips salmon 2020,2020-09-01,Unguided-Bank,1507.9666666666667,6287.95,0.23981848880265694
Humptulips salmon 2020,2020-09-01,Unguided-Boat,3059.95,6287.95,0.4866371392902297
Humptulips salmon 2020,2020-10-01,Guided-Bank,0,3377.366666666667,0
Humptulips salmon 2020,2020-10-01,Guided-Boat,967.35,3377.366666666667,0.28642137365403025
Humptulips salmon 2020,2020-10-01,Unguided-Bank,1476.3666666666666,3377.366666666667,0.4371354408266795
Humptulips salmon 2020,2020-10-01,Unguided-Boat,933.65,3377.366666666667,0.27644318551929015
Humptulips salmon 2020,2020-11-01,Guided-Bank,0,1402.7166666666667,0
Humptulips salmon 2020,2020-11-01,Guided-Boat,408.3833333333333,1402.7166666666667,0.2911374356902677
Humptulips salmon 2020,2020-11-01,Unguided-Bank,617.1333333333333,1402.7166666666667,0.43995580005465584
Humptulips salmon 2020,2020-11-01,Unguided-Boat,377.2,1402.7166666666667,0.2689067642550764
Humptulips salmon 2021,2021-09-01,Guided-Bank,0,4079.0166666666664,0
Humptulips salmon 2021,2021-09-01,Guided-Boat,665.3666666666667,4079.0166666666664,0.16311937926215878
Humptulips salmon 2021,2021-09-01,Unguided-Bank,946.2,4079.0166666666664,0.23196767194707876
Humptulips salmon 2021,2021-09-01,Unguided-Boat,2467.45,4079.0166666666664,0.6049129487907625
Humptulips salmon 2021,2021-10-01,Guided-Bank,19.4,2564.633333333333,0.007564434162128439
Humptulips salmon 2021,2021-10-01,Guided-Boat,529.9,2564.633333333333,0.20661823002638455
Humptulips salmon 2021,2021-10-01,Unguided-Bank,798.4666666666667,2564.633333333333,0.31133755312650285
Humptulips salmon 2021,2021-10-01,Unguided-Boat,1216.8666666666666,2564.633333333333,0.4744797826849842
Humptulips salmon 2021,2021-11-01,Guided-Bank,0,975.9166666666666,0
Humptulips salmon 2021,2021-11-01,Guided-Boat,417.2,975.9166666666666,0.427495517035266
Humptulips salmon 2021,2021-11-01,Unguided-Bank,336.3666666666667,975.9166666666666,0.34466740671163865
Humptulips salmon 2021,2021-11-01,Unguided-Boat,222.35,975.9166666666666,0.22783707625309538
Humptulips salmon 2022,2022-09-01,Guided-Bank,17.25,3086.35,0.005589126314254702
Humptulips salmon 2022,2022-09-01,Guided-Boat,514.6833333333333,3086.35,0.16676116880241493
Humptulips salmon 2022,2022-09-01,Unguided-Bank,1059.4833333333333,3086.35,0.34328035813609387
Humptulips salmon 2022,2022-09-01,Unguided-Boat,1494.9333333333334,3086.35,0.48436934674723653
Humptulips salmon 2022,2022-10-01,Guided-Bank,0,1224.7666666666667,0
Humptulips salmon 2022,2022-10-01,Guided-Boat,160.71666666666667,1224.7666666666667,0.13122227363035135
Humptulips salmon 2022,2022-10-01,Unguided-Bank,441.1,1224.7666666666667,0.36015023269738455
Humptulips salmon 2022,2022-10-01,Unguided-Boat,622.95,1224.7666666666667,0.5086274936722641
Humptulips salmon 2022,2022-11-01,Guided-Bank,0,2070.5333333333333,0
Humptulips salmon 2022,2022-11-01,Guided-Boat,332.03333333333336,2070.5333333333333,0.16036125957885247
Humptulips salmon 2022,2022-11-01,Unguided-Bank,795.2833333333333,2070.5333333333333,0.384095885118166
Humptulips salmon 2022,2022-11-01,Unguided-Boat,943.2166666666667,2070.5333333333333,0.45554285530298155
Humptulips salmon 2022,2022-12-01,Guided-Bank,0,597.1,0
Humptulips salmon 2022,2022-12-01,Guided-Boat,0,597.1,0
Humptulips salmon 2022,2022-12-01,Unguided-Bank,597.1,597.1,1
Humptulips salmon 2022,2022-12-01,Unguided-Boat,0,597.1,0
Humptulips salmon 2023,2023-09-01,Guided-Bank,35.599999999999994,3122.766666666667,0.011400147305274166
Humptulips salmon 2023,2023-09-01,Guided-Boat,402.93333333333334,3122.766666666667,0.1290308807360994
Humptulips salmon 2023,2023-09-01,Unguided-Bank,1080.2,3122.766666666667,0.3459112112122797
Humptulips salmon 2023,2023-09-01,Unguided-Boat,1604.0333333333333,3122.766666666667,0.5136577607463467
Humptulips salmon 2023,2023-10-01,Guided-Bank,13.75,3959.2,0.0034729238229945446
Humptulips salmon 2023,2023-10-01,Guided-Boat,464.91666666666663,3959.2,0.11742692126355492
Humptulips salmon 2023,2023-10-01,Unguided-Bank,1522.6666666666667,3959.2,0.3845894793560989
Humptulips salmon 2023,2023-10-01,Unguided-Boat,1957.8666666666666,3959.2,0.4945106755573517
Humptulips salmon 2023,2023-11-01,Guided-Bank,0,1648.9833333333333,0
Humptulips salmon 2023,2023-11-01,Guided-Boat,396.8333333333333,1648.9833333333333,0.24065333185093846
Humptulips salmon 2023,2023-11-01,Unguided-Bank,707.8,1648.9833333333333,0.4292341745924256
Humptulips salmon 2023,2023-11-01,Unguided-Boat,544.35,1648.9833333333333,0.3301124935566359
Humptulips salmon 2024,2024-09-01,Guided-Bank,32.61666666666667,3090.7666666666664,0.010552937243186697
Humptulips salmon 2024,2024-09-01,Guided-Boat,357.5833333333333,3090.7666666666664,0.1156940564908383
Humptulips salmon 2024,2024-09-01,Unguided-Bank,1169.7166666666667,3090.7666666666664,0.37845518371924985
Humptulips salmon 2024,2024-09-01,Unguided-Boat,1530.85,3090.7666666666664,0.4952978225467252
Humptulips salmon 2024,2024-10-01,Guided-Bank,0,2983.883333333333,0
Humptulips salmon 2024,2024-10-01,Guided-Boat,692.1,2983.883333333333,0.23194606580909666
Humptulips salmon 2024,2024-10-01,Unguided-Bank,1241.15,2983.883333333333,0.4159512492110394
Humptulips salmon 2024,2024-10-01,Unguided-Boat,1050.6333333333332,2983.883333333333,0.352102684979864
Humptulips salmon 2024,2024-11-01,Guided-Bank,0,1160.5666666666666,0
Humptulips salmon 2024,2024-11-01,Guided-Boat,102.2,1160.5666666666666,0.08806043024959072
Humptulips salmon 2024,2024-11-01,Unguided-Bank,738,1160.5666666666666,0.6358962575753224
Humptulips salmon 2024,2024-11-01,Unguided-Boat,320.3666666666667,1160.5666666666666,0.27604331217508693
Humptulips salmon 2024,2024-12-01,Guided-Bank,2.716666666666667,729.5166666666667,0.003723926800849878
Humptulips salmon 2024,2024-12-01,Guided-Boat,72.56666666666666,729.5166666666667,0.09947225331840716
Humptulips salmon 2024,2024-12-01,Unguided-Bank,480.9166666666667,729.5166666666667,0.6592264284571977
Humptulips salmon 2024,2024-12-01,Unguided-Boat,173.31666666666666,729.5166666666667,0.23757739142354528
Humptulips salmon 2025,2025-09-01,Guided-Bank,9.333333333333334,1584.8666666666666,0.005889033777815169
Humptulips salmon 2025,2025-09-01,Guided-Boat,177.25,1584.8666666666666,0.11183906111975772
Humptulips salmon 2025,2025-09-01,Unguided-Bank,561.8666666666667,1584.8666666666666,0.3545198334244732
Humptulips salmon 2025,2025-09-01,Unguided-Boat,836.4166666666666,1584.8666666666666,0.527752071677954
Humptulips salmon 2025,2025-10-01,Guided-Bank,12,2969.05,0.004041696839056264
Humptulips salmon 2025,2025-10-01,Guided-Boat,249.96666666666667,2969.05,0.08419079054467478
Humptulips salmon 2025,2025-10-01,Unguided-Bank,1518.45,2969.05,0.511426213772082
Humptulips salmon 2025,2025-10-01,Unguided-Boat,1188.6333333333334,2969.05,0.400341298844187
Humptulips salmon 2025,2025-11-01,Guided-Bank,0,1914.0666666666666,0
Humptulips salmon 2025,2025-11-01,Guided-Boat,269.56666666666666,1914.0666666666666,0.14083452335341856
Humptulips salmon 2025,2025-11-01,Unguided-Bank,968.5333333333333,1914.0666666666666,0.5060081501863397
Humptulips salmon 2025,2025-11-01,Unguided-Boat,675.9666666666667,1914.0666666666666,0.3531573264602417
Humptulips salmon 2025,2025-12-01,Guided-Bank,0,891.55,0
Humptulips salmon 2025,2025-12-01,Guided-Boat,13,891.55,0.014581347092142897
Humptulips salmon 2025,2025-12-01,Unguided-Bank,826.25,891.55,0.9267567719140822
Humptulips salmon 2025,2025-12-01,Unguided-Boat,52.3,891.55,0.05866188099377489
Humptulips winter steelhead 2024-25,2024-11-01,Guided-Bank,0,1158.6333333333334,0
Humptulips winter steelhead 2024-25,2024-11-01,Guided-Boat,102.2,1158.6333333333334,0.08820737075289853
Humptulips winter steelhead 2024-25,2024-11-01,Unguided-Bank,736.0666666666667,1158.6333333333334,0.6352887022066227
Humptulips winter steelhead 2024-25,2024-11-01,Unguided-Boat,320.3666666666667,1158.6333333333334,0.2765039270404787
Humptulips winter steelhead 2024-25,2024-12-01,Guided-Bank,2.716666666666667,729.5166666666667,0.003723926800849878
Humptulips winter steelhead 2024-25,2024-12-01,Guided-Boat,72.56666666666666,729.5166666666667,0.09947225331840716
Humptulips winter steelhead 2024-25,2024-12-01,Unguided-Bank,480.9166666666667,729.5166666666667,0.6592264284571977
Humptulips winter steelhead 2024-25,2024-12-01,Unguided-Boat,173.31666666666666,729.5166666666667,0.23757739142354528
Humptulips winter steelhead 2024-25,2025-01-01,Guided-Bank,0,590.9833333333333,0
Humptulips winter steelhead 2024-25,2025-01-01,Guided-Boat,58.05,590.9833333333333,0.0982261203079613
Humptulips winter steelhead 2024-25,2025-01-01,Unguided-Bank,377.76666666666665,590.9833333333333,0.6392171240023689
Humptulips winter steelhead 2024-25,2025-01-01,Unguided-Boat,155.16666666666666,590.9833333333333,0.26255675568966974
Humptulips winter steelhead 2024-25,2025-02-01,Guided-Bank,0,4.833333333333333,0
Humptulips winter steelhead 2024-25,2025-02-01,Guided-Boat,0,4.833333333333333,0
Humptulips winter steelhead 2024-25,2025-02-01,Unguided-Bank,4.833333333333333,4.833333333333333,1
Humptulips winter steelhead 2024-25,2025-02-01,Unguided-Boat,0,4.833333333333333,0
Humptulips winter steelhead 2025-26,2025-11-01,Guided-Bank,0,1914.0666666666666,0
Humptulips winter steelhead 2025-26,2025-11-01,Guided-Boat,269.56666666666666,1914.0666666666666,0.14083452335341856
Humptulips winter steelhead 2025-26,2025-11-01,Unguided-Bank,968.5333333333333,1914.0666666666666,0.5060081501863397
Humptulips winter steelhead 2025-26,2025-11-01,Unguided-Boat,675.9666666666667,1914.0666666666666,0.3531573264602417
Humptulips winter steelhead 2025-26,2025-12-01,Guided-Bank,0,891.55,0
Humptulips winter steelhead 2025-26,2025-12-01,Guided-Boat,13,891.55,0.014581347092142897
Humptulips winter steelhead 2025-26,2025-12-01,Unguided-Bank,826.25,891.55,0.9267567719140822
Humptulips winter steelhead 2025-26,2025-12-01,Unguided-Boat,52.3,891.55,0.05866188099377489
Humptulips winter steelhead 2025-26,2026-01-01,Guided-Bank,0.6333333333333333,856.95,7.390551763035571e-4
Humptulips winter steelhead 2025-26,2026-01-01,Guided-Boat,14.2,856.95,0.01657039500554291
Humptulips winter steelhead 2025-26,2026-01-01,Unguided-Bank,594.7333333333333,856.95,0.6940117081898982
Humptulips winter steelhead 2025-26,2026-01-01,Unguided-Boat,247.38333333333333,856.95,0.28867884162825524
Humptulips winter steelhead 2025-26,2026-02-01,Guided-Bank,0,4.316666666666666,0
Humptulips winter steelhead 2025-26,2026-02-01,Guided-Boat,0,4.316666666666666,0
Humptulips winter steelhead 2025-26,2026-02-01,Unguided-Bank,4.316666666666666,4.316666666666666,1
Humptulips winter steelhead 2025-26,2026-02-01,Unguided-Boat,0,4.316666666666666,0
Lower Chehalis salmon 2023,2023-09-01,Guided-Bank,0,2670.266666666667,0
Lower Chehalis salmon 2023,2023-09-01,Guided-Boat,113.9,2670.266666666667,0.04265491586358416
Lower Chehalis salmon 2023,2023-09-01,Unguided-Bank,238.86666666666667,2670.266666666667,0.08945423678034653
Lower Chehalis salmon 2023,2023-09-01,Unguided-Boat,2317.5,2670.266666666667,0.8678908473560693
Lower Chehalis salmon 2023,2023-10-01,Guided-Bank,0,2686.4,0
Lower Chehalis salmon 2023,2023-10-01,Guided-Boat,108.01666666666667,2686.4,0.04020870557871749
Lower Chehalis salmon 2023,2023-10-01,Unguided-Bank,269.1333333333333,2686.4,0.10018364105618423
Lower Chehalis salmon 2023,2023-10-01,Unguided-Boat,2309.25,2686.4,0.8596076533650983
Lower Chehalis salmon 2023,2023-11-01,Guided-Bank,0,530.9,0
Lower Chehalis salmon 2023,2023-11-01,Guided-Boat,21.133333333333333,530.9,0.03980661769322534
Lower Chehalis salmon 2023,2023-11-01,Unguided-Bank,201.08333333333334,530.9,0.3787593394864068
Lower Chehalis salmon 2023,2023-11-01,Unguided-Boat,308.68333333333334,530.9,0.5814340428203679
Lower Cowlitz salmon and steelhead 2022-23,2022-08-01,Guided-Bank,0,821.7,0
Lower Cowlitz salmon and steelhead 2022-23,2022-08-01,Guided-Boat,597.5,821.7,0.7271510283558476
Lower Cowlitz salmon and steelhead 2022-23,2022-08-01,Unguided-Bank,0,821.7,0
Lower Cowlitz salmon and steelhead 2022-23,2022-08-01,Unguided-Boat,224.2,821.7,0.27284897164415234
Lower Cowlitz salmon and steelhead 2022-23,2022-09-01,Guided-Bank,0,776.4666666666666,0
Lower Cowlitz salmon and steelhead 2022-23,2022-09-01,Guided-Boat,135.04999999999998,776.4666666666666,0.1739289087318623
Lower Cowlitz salmon and steelhead 2022-23,2022-09-01,Unguided-Bank,0,776.4666666666666,0
Lower Cowlitz salmon and steelhead 2022-23,2022-09-01,Unguided-Boat,641.4166666666666,776.4666666666666,0.8260710912681377
Lower Cowlitz salmon and steelhead 2022-23,2022-10-01,Guided-Bank,0,202.83333333333334,0
Lower Cowlitz salmon and steelhead 2022-23,2022-10-01,Guided-Boat,24,202.83333333333334,0.11832374691865241
Lower Cowlitz salmon and steelhead 2022-23,2022-10-01,Unguided-Bank,4.9,202.83333333333334,0.024157764995891538
Lower Cowlitz salmon and steelhead 2022-23,2022-10-01,Unguided-Boat,173.93333333333334,202.83333333333334,0.857518488085456
Lower Cowlitz salmon and steelhead 2022-23,2022-11-01,Guided-Bank,0,94.28333333333333,0
Lower Cowlitz salmon and steelhead 2022-23,2022-11-01,Guided-Boat,21.8,94.28333333333333,0.2312179600494962
Lower Cowlitz salmon and steelhead 2022-23,2022-11-01,Unguided-Bank,0,94.28333333333333,0
Lower Cowlitz salmon and steelhead 2022-23,2022-11-01,Unguided-Boat,72.48333333333333,94.28333333333333,0.7687820399505039
Lower Cowlitz salmon and steelhead 2022-23,2023-02-01,Guided-Bank,0,346.16666666666663,0
Lower Cowlitz salmon and steelhead 2022-23,2023-02-01,Guided-Boat,257.8833333333333,346.16666666666663,0.7449687048627829
Lower Cowlitz salmon and steelhead 2022-23,2023-02-01,Unguided-Bank,6,346.16666666666663,0.017332691381800675
Lower Cowlitz salmon and steelhead 2022-23,2023-02-01,Unguided-Boat,82.28333333333333,346.16666666666663,0.2376986037554165
Lower Cowlitz salmon and steelhead 2022-23,2023-03-01,Guided-Bank,0,773.5833333333334,0
Lower Cowlitz salmon and steelhead 2022-23,2023-03-01,Guided-Boat,599.35,773.5833333333334,0.7747710869331035
Lower Cowlitz salmon and steelhead 2022-23,2023-03-01,Unguided-Bank,10.516666666666667,773.5833333333334,0.013594743078746096
Lower Cowlitz salmon and steelhead 2022-23,2023-03-01,Unguided-Boat,163.71666666666667,773.5833333333334,0.21163416998815038
Lower Cowlitz salmon and steelhead 2022-23,2023-04-01,Guided-Bank,0,239.96666666666664,0
Lower Cowlitz salmon and steelhead 2022-23,2023-04-01,Guided-Boat,174.23333333333332,239.96666666666664,0.72607306570357
Lower Cowlitz salmon and steelhead 2022-23,2023-04-01,Unguided-Bank,22.5,239.96666666666664,0.09376302264203362
Lower Cowlitz salmon and steelhead 2022-23,2023-04-01,Unguided-Boat,43.233333333333334,239.96666666666664,0.18016391165439646
Lower Cowlitz salmon and steelhead 2022-23,2023-05-01,Guided-Bank,0,157.61666666666667,0
Lower Cowlitz salmon and steelhead 2022-23,2023-05-01,Guided-Boat,70,157.61666666666667,0.44411547002220575
Lower Cowlitz salmon and steelhead 2022-23,2023-05-01,Unguided-Bank,0,157.61666666666667,0
Lower Cowlitz salmon and steelhead 2022-23,2023-05-01,Unguided-Boat,87.61666666666667,157.61666666666667,0.5558845299777943
Lower Cowlitz salmon and steelhead 2022-23,2023-06-01,Guided-Bank,0,686.7333333333333,0
Lower Cowlitz salmon and steelhead 2022-23,2023-06-01,Guided-Boat,485.93333333333334,686.7333333333333,0.7076012037666246
Lower Cowlitz salmon and steelhead 2022-23,2023-06-01,Unguided-Bank,18.133333333333333,686.7333333333333,0.026405203378312782
Lower Cowlitz salmon and steelhead 2022-23,2023-06-01,Unguided-Boat,182.66666666666666,686.7333333333333,0.2659935928550626
Lower Cowlitz salmon and steelhead 2022-23,2023-07-01,Guided-Bank,0,1955.7,0
Lower Cowlitz salmon and steelhead 2022-23,2023-07-01,Guided-Boat,1590.6833333333334,1955.7,0.8133575360910842
Lower Cowlitz salmon and steelhead 2022-23,2023-07-01,Unguided-Bank,53.733333333333334,1955.7,0.02747524330589218
Lower Cowlitz salmon and steelhead 2022-23,2023-07-01,Unguided-Boat,311.28333333333336,1955.7,0.15916722060302366
Lower Cowlitz salmon and steelhead 2023-24,2023-08-01,Guided-Bank,0,820.7833333333333,0
Lower Cowlitz salmon and steelhead 2023-24,2023-08-01,Guided-Boat,422.01666666666665,820.7833333333333,0.5141632992872662
Lower Cowlitz salmon and steelhead 2023-24,2023-08-01,Unguided-Bank,225.8,820.7833333333333,0.27510305196255613
Lower Cowlitz salmon and steelhead 2023-24,2023-08-01,Unguided-Boat,172.96666666666667,820.7833333333333,0.2107336487501777
Lower Cowlitz salmon and steelhead 2023-24,2023-09-01,Guided-Bank,0,1201.3166666666666,0
Lower Cowlitz salmon and steelhead 2023-24,2023-09-01,Guided-Boat,51.150000000000006,1201.3166666666666,0.04257828216262712
Lower Cowlitz salmon and steelhead 2023-24,2023-09-01,Unguided-Bank,807.65,1201.3166666666666,0.6723039997780214
Lower Cowlitz salmon and steelhead 2023-24,2023-09-01,Unguided-Boat,342.51666666666665,1201.3166666666666,0.28511771805935154
Lower Cowlitz salmon and steelhead 2023-24,2023-10-01,Guided-Bank,11.333333333333334,1094.25,0.010357170055593634
Lower Cowlitz salmon and steelhead 2023-24,2023-10-01,Guided-Boat,159.26666666666668,1094.25,0.14554870154595995
Lower Cowlitz salmon and steelhead 2023-24,2023-10-01,Unguided-Bank,779.35,1094.25,0.712222983778844
Lower Cowlitz salmon and steelhead 2023-24,2023-10-01,Unguided-Boat,144.3,1094.25,0.13187114461960248
Lower Cowlitz salmon and steelhead 2023-24,2023-11-01,Guided-Bank,0,485.1166666666667,0
Lower Cowlitz salmon and steelhead 2023-24,2023-11-01,Guided-Boat,28.06666666666667,485.1166666666667,0.05785549867729413
Lower Cowlitz salmon and steelhead 2023-24,2023-11-01,Unguided-Bank,413.31666666666666,485.1166666666667,0.8519943656165183
Lower Cowlitz salmon and steelhead 2023-24,2023-11-01,Unguided-Boat,43.733333333333334,485.1166666666667,0.09015013570618752
Lower Cowlitz salmon and steelhead 2023-24,2023-12-01,Guided-Bank,0,124.19999999999999,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-01,Guided-Boat,0,124.19999999999999,0
Lower Cowlitz salmon and steelhead 2023-24,2023-12-01,Unguided-Bank,86.06666666666666,124.19999999999999,0.6929683306494901
Lower Cowlitz salmon and steelhead 2023-24,2023-12-01,Unguided-Boat,38.13333333333333,124.19999999999999,0.30703166935050996
Lower Cowlitz salmon and steelhead 2023-24,2024-01-01,Guided-Bank,0,1273.5666666666668,0
Lower Cowlitz salmon and steelhead 2023-24,2024-01-01,Guided-Boat,529.6,1273.5666666666668,0.415840029314
Lower Cowlitz salmon and steelhead 2023-24,2024-01-01,Unguided-Bank,609.3166666666667,1273.5666666666668,0.47843327139005937
Lower Cowlitz salmon and steelhead 2023-24,2024-01-01,Unguided-Boat,134.65,1273.5666666666668,0.10572669929594053
Lower Cowlitz salmon and steelhead 2023-24,2024-02-01,Guided-Bank,0,3234.6,0
Lower Cowlitz salmon and steelhead 2023-24,2024-02-01,Guided-Boat,1304.8166666666666,3234.6,0.4033935159422082
Lower Cowlitz salmon and steelhead 2023-24,2024-02-01,Unguided-Bank,1213.5166666666667,3234.6,0.3751674601702426
Lower Cowlitz salmon and steelhead 2023-24,2024-02-01,Unguided-Boat,716.2666666666667,3234.6,0.2214390238875492
Lower Cowlitz salmon and steelhead 2023-24,2024-03-01,Guided-Bank,0,4504.466666666666,0
Lower Cowlitz salmon and steelhead 2023-24,2024-03-01,Guided-Boat,2406.9166666666665,4504.466666666666,0.534339988455903
Lower Cowlitz salmon and steelhead 2023-24,2024-03-01,Unguided-Bank,1263.4666666666667,4504.466666666666,0.28049195613243155
Lower Cowlitz salmon and steelhead 2023-24,2024-03-01,Unguided-Boat,834.0833333333334,4504.466666666666,0.18516805541166548
Lower Cowlitz salmon and steelhead 2023-24,2024-04-01,Guided-Bank,0,1395.8833333333332,0
Lower Cowlitz salmon and steelhead 2023-24,2024-04-01,Guided-Boat,346.6,1395.8833333333332,0.2483015533771925
Lower Cowlitz salmon and steelhead 2023-24,2024-04-01,Unguided-Bank,921.55,1395.8833333333332,0.6601912767303858
Lower Cowlitz salmon and steelhead 2023-24,2024-04-01,Unguided-Boat,127.73333333333333,1395.8833333333332,0.09150716989242177
Lower Cowlitz salmon and steelhead 2023-24,2024-05-01,Guided-Bank,0,502.1,0
Lower Cowlitz salmon and steelhead 2023-24,2024-05-01,Guided-Boat,96.18333333333334,502.1,0.19156210582221336
Lower Cowlitz salmon and steelhead 2023-24,2024-05-01,Unguided-Bank,346.45,502.1,0.6900019916351324
Lower Cowlitz salmon and steelhead 2023-24,2024-05-01,Unguided-Boat,59.46666666666667,502.1,0.11843590254265418
Lower Cowlitz salmon and steelhead 2023-24,2024-06-01,Guided-Bank,0,1183.8,0
Lower Cowlitz salmon and steelhead 2023-24,2024-06-01,Guided-Boat,708.35,1183.8,0.5983696570366617
Lower Cowlitz salmon and steelhead 2023-24,2024-06-01,Unguided-Bank,344.55,1183.8,0.29105423213380643
Lower Cowlitz salmon and steelhead 2023-24,2024-06-01,Unguided-Boat,130.9,1183.8,0.11057611082953202
Lower Cowlitz salmon and steelhead 2023-24,2024-07-01,Guided-Bank,72.66666666666667,1478.0666666666666,0.049163321455955984
Lower Cowlitz salmon and steelhead 2023-24,2024-07-01,Guided-Boat,819.1,1478.0666666666666,0.5541698615308286
Lower Cowlitz salmon and steelhead 2023-24,2024-07-01,Unguided-Bank,387.75,1478.0666666666666,0.2623359343286275
Lower Cowlitz salmon and steelhead 2023-24,2024-07-01,Unguided-Boat,198.55,1478.0666666666666,0.13433088268458798
Naselle winter steelhead 2022,2022-01-01,Guided-Bank,0,446.8333333333333,0
Naselle winter steelhead 2022,2022-01-01,Guided-Boat,26,446.8333333333333,0.05818724356583364
